rally_id,game_id,match_id,rally_number,winning_team_id,serving_team_id,serving_player_id,returning_team_id,returning_player_id,thirdshot_player_id,third_shot_type,timeout,timeout_team_id,rally_length,ending_type,ending_player_id
R11985,G276,M171,36,T240,T239,P321,T240,P152,P321,Drop,N,N/A,7,Unforced Error,P321
R11986,G276,M171,37,T239,T239,P313,T240,P322,P313,Drive,N,N/A,10,Error,P152
R11987,G276,M171,38,T240,T239,P313,T240,P152,P313,Drop,N,N/A,14,Winner,P322
R11989,G276,M171,40,T240,T240,P322,T239,P313,P152,Drop,N,N/A,6,Error,P313
R11990,G276,M171,41,T240,T240,P322,T239,P321,N/A,Drive,N,N/A,2,Unforced Error,P321
R13419,G311,M193,21,T270,T271,P367,T270,P365,P366,Drop,N,N/A,6,Winner,P364
R13439,G311,M193,41,T271,T271,P367,T270,P364,P367,Drive,N,N/A,4,Error,P364
R13440,G311,M193,42,T270,T271,P367,T270,P365,P367,Drive,N,N/A,3,Error,P367
R13435,G311,M193,37,T270,T271,P367,T270,P364,P367,Drop,N,N/A,4,Winner,P365
R13436,G311,M193,38,T270,T271,P366,T270,P365,P366,Drive,N,N/A,3,Unforced Error,P366
R13425,G311,M193,27,T271,T271,P367,T270,P364,P367,Drop,N,N/A,15,Winner,P367
R13403,G311,M193,5,T271,T271,P366,T270,P365,N/A,Drive,N,N/A,9,Winner,P367
R13404,G311,M193,6,T270,T271,P366,T270,P364,N/A,Drop,N,N/A,5,Error,P366
R13405,G311,M193,7,T270,T271,P367,T270,P365,P366,Drive,N,N/A,3,Unforced Error,P366
R13426,G311,M193,28,T271,T271,P367,T270,P365,P367,Drop,N,N/A,4,Unforced Error,P365
R13427,G311,M193,29,T270,T271,P367,T270,P364,P367,Drop,N,N/A,13,Error,P366
R914,G20,M12,8,T18,T17,P24,T18,P13,P24,Drive,N,N/A,7,Unforced Error,P24
R13428,G311,M193,30,T271,T271,P366,T270,P365,P366,Drive,N,N/A,7,Winner,P366
R13409,G311,M193,11,T271,T271,P367,T270,P364,N/A,Drive,N,N/A,8,Error,P365
R13410,G311,M193,12,T271,T271,P367,T270,P365,P366,Drive,N,N/A,7,Winner,P367
R13411,G311,M193,13,T270,T271,P367,T270,P364,N/A,N/A,N,N/A,1,Unforced Error,P367
R13412,G311,M193,14,T271,T271,P366,T270,P365,P366,Drop,N,N/A,4,Unforced Error,P365
R13429,G311,M193,31,T271,T271,P366,T270,P364,P366,Drive,N,N/A,4,Error,P364
R13430,G311,M193,32,T270,T271,P366,T270,P365,P367,Drop,N,N/A,13,Error,P366
R13441,G311,M193,43,T271,T271,P366,T270,P364,P366,Drive,N,N/A,7,Winner,P366
R13417,G311,M193,19,T271,T271,P366,T270,P365,P366,Drop,N,N/A,5,Winner,P367
R13418,G311,M193,20,T270,T271,P366,T270,P364,P367,Drive,N,N/A,3,Unforced Error,P367
R13442,G311,M193,44,T271,T271,P366,T270,P365,P366,Drop,N,N/A,8,Error,P364
R13401,G311,M193,3,T270,T270,P364,T271,P366,N/A,"",N,N/A,2,Unforced Error,P366
R13402,G311,M193,4,T271,T270,P364,T271,P367,P364,Drop,N,N/A,9,Error,P364
R13406,G311,M193,8,T270,T270,P365,T271,P367,P364,Drive,N,N/A,7,Winner,P364
R13407,G311,M193,9,T271,T270,P365,T271,P366,P364,Drop,N,N/A,11,Error,P364
R13408,G311,M193,10,T271,T270,P364,T271,P367,P364,Drop,N,N/A,5,Unforced Error,P364
R13414,G311,M193,16,T271,T270,P364,T271,P366,P364,Drive,N,N/A,8,Winner,P366
R13415,G311,M193,17,T270,T270,P365,T271,P367,P365,"",N,N/A,2,Error,P367
R13416,G311,M193,18,T271,T270,P365,T271,P366,P365,Drive,N,N/A,5,Error,P364
R13420,G311,M193,22,T270,T270,P365,T271,P367,P364,Drop,N,N/A,7,Winner,P364
R13421,G311,M193,23,T270,T270,P365,T271,P366,P365,Drive,N,N/A,3,Winner,P364
R13422,G311,M193,24,T270,T270,P365,T271,P367,P364,Drive,N,N/A,5,Winner,P364
R13423,G311,M193,25,T271,T270,P365,T271,P366,P364,Drop,N,N/A,9,Error,P364
R13424,G311,M193,26,T271,T270,P364,T271,P367,P365,Drop,N,N/A,8,Winner,P366
R13431,G311,M193,33,T270,T270,P364,T271,P367,P364,Drop,N,N/A,6,Error,P366
R13399,G311,M193,1,T270,T270,P364,T271,P366,P364,Drop,N,N/A,12,Unforced Error,P366
R13433,G311,M193,35,T271,T270,P364,T271,P367,P364,Drop,N,N/A,6,Winner,P367
R13434,G311,M193,36,T271,T270,P365,T271,P366,P364,Drive,N,N/A,8,Winner,P366
R12038,G277,M172,47,T242,T242,P318,T241,P323,P152,Drop,N,N/A,14,Error,P323
R11995,G277,M172,4,T241,T242,P318,T241,P323,P152,Drop,N,N/A,9,Error,P152
R11999,G277,M172,8,T242,T242,P318,T241,P323,P152,Drive,N,N/A,12,Other,N/A
R12004,G277,M172,13,T241,T242,P318,T241,P323,P318,Drop,N,N/A,10,Other,N/A
R12010,G277,M172,19,T241,T242,P318,T241,P323,P152,Drop,N,N/A,13,Other,N/A
R12016,G277,M172,25,T241,T242,P152,T241,P323,P318,Drive,N,N/A,18,Other,N/A
R12025,G277,M172,34,T241,T242,P318,T241,P324,P318,Drive,N,N/A,7,Other,N/A
R11994,G277,M172,3,T241,T242,P152,T241,P324,P318,Drop,N,N/A,3,Unforced Error,P318
R11998,G277,M172,7,T241,T242,P152,T241,P324,P318,Drop,N,N/A,3,Unforced Error,P318
R12000,G277,M172,9,T241,T242,P318,T241,P324,N/A,N/A,N,N/A,1,Unforced Error,P318
R12003,G277,M172,12,T242,T242,P318,T241,P324,P318,Drop,N,N/A,4,Unforced Error,P324
R12005,G277,M172,14,T242,T242,P152,T241,P324,P318,Drive,N,N/A,6,Unforced Error,P324
R12006,G277,M172,15,T241,T242,P152,T241,P323,P318,Drop,N,N/A,5,Error,P318
R12011,G277,M172,20,T241,T242,P152,T241,P324,P318,Drop,N,N/A,4,Winner,P323
R12015,G277,M172,24,T241,T242,P318,T241,P324,P318,Drop,N,N/A,3,Unforced Error,P318
R12020,G277,M172,29,T241,T242,P318,T241,P323,P152,Drop,N,N/A,5,Unforced Error,P318
R12021,G277,M172,30,T241,T242,P152,T241,P324,P152,Drop,N,N/A,3,Unforced Error,P152
R12026,G277,M172,35,T241,T242,P152,T241,P323,P318,Drop,N,N/A,7,Error,P152
R12030,G277,M172,39,T241,T242,P318,T241,P323,P152,Drop,N,N/A,5,Unforced Error,P152
R12031,G277,M172,40,T242,T242,P152,T241,P324,N/A,Drive,N,N/A,2,Unforced Error,P324
R12032,G277,M172,41,T242,T242,P152,T241,P323,P152,Drop,N,N/A,8,Error,P324
R12033,G277,M172,42,T241,T242,P152,T241,P324,P318,Drive,N,N/A,5,Error,P152
R12040,G277,M172,49,T241,T242,P152,T241,P323,P318,Drop,N,N/A,7,Other,N/A
R12018,G277,M172,27,T242,T241,P324,T242,P152,P323,Drop,N,N/A,12,Other,N/A
R12022,G277,M172,31,T241,T241,P323,T242,P318,P324,Drop,N,N/A,9,Other,N/A
R12023,G277,M172,32,T242,T241,P323,T242,P152,P323,Drive,N,N/A,8,Other,N/A
R12009,G277,M172,18,T242,T241,P323,T242,P318,P324,Drop,N,N/A,9,Error,P323
R12035,G277,M172,44,T242,T241,P323,T242,P152,P323,Drive,N,N/A,5,Error,P324
R12036,G277,M172,45,T241,T241,P324,T242,P318,P324,Drop,N,N/A,6,Error,P152
R11992,G277,M172,1,T241,T241,P323,T242,P152,P323,Drop,N,N/A,4,Error,P152
R11996,G277,M172,5,T242,T241,P324,T242,P152,P324,Drive,N,N/A,16,Other,N/A
R11993,G277,M172,2,T242,T241,P323,T242,P318,P323,Drop,N,N/A,9,Error,P323
R11997,G277,M172,6,T242,T241,P323,T242,P318,P323,Drop,N,N/A,3,Unforced Error,P323
R12001,G277,M172,10,T242,T241,P324,T242,P318,P324,Drive,N,N/A,11,Error,P324
R12002,G277,M172,11,T242,T241,P323,T242,P152,P323,Drive,N,N/A,7,Unforced Error,P324
R12007,G277,M172,16,T242,T241,P324,T242,P318,P323,Drive,N,N/A,8,Winner,P318
R12008,G277,M172,17,T241,T241,P323,T242,P152,N/A,Drive,N,N/A,2,Unforced Error,P152
R12012,G277,M172,21,T242,T241,P323,T242,P318,P324,Drive,N,N/A,9,Unforced Error,P323
R12013,G277,M172,22,T241,T241,P324,T242,P152,P323,Drive,N,N/A,3,Winner,P323
R12014,G277,M172,23,T242,T241,P324,T242,P318,P323,Drop,N,N/A,5,Unforced Error,P323
R13437,G311,M193,39,T271,T270,P364,T271,P367,P364,Drop,N,N/A,7,Error,P364
R12017,G277,M172,26,T241,T241,P324,T242,P318,P324,Drop,N,N/A,4,Unforced Error,P152
R12019,G277,M172,28,T242,T241,P323,T242,P318,N/A,N/A,N,N/A,1,Unforced Error,P323
R12024,G277,M172,33,T242,T241,P324,T242,P318,P323,Drop,N,N/A,9,Error,P323
R12027,G277,M172,36,T242,T241,P324,T242,P318,P324,Drop,N,N/A,3,Unforced Error,P324
R12028,G277,M172,37,T241,T241,P323,T242,P152,P323,Drop,N,N/A,10,Unforced Error,P152
R12029,G277,M172,38,T242,T241,P323,T242,P318,P324,Drive,N,N/A,13,Error,P324
R12034,G277,M172,43,T241,T241,P323,T242,P318,P324,Drop,N,N/A,4,Error,P318
R12037,G277,M172,46,T242,T241,P324,T242,P152,P323,Drop,N,N/A,6,Winner,P152
R12039,G277,M172,48,T241,T242,P318,T241,P324,P318,Drive,N,N/A,8,Winner,P324
R12041,G277,M172,50,T241,T241,P323,T242,P152,N/A,Drive,N,N/A,2,Unforced Error,P152
R12042,G277,M172,51,T241,T241,P323,T242,P318,P323,Drive,N,N/A,4,Error,P152
R12043,G277,M172,52,T242,T241,P323,T242,P152,P323,Drive,N,N/A,13,Error,P323
R12044,G277,M172,53,T241,T241,P324,T242,P318,N/A,Drive,N,N/A,2,Unforced Error,P318
R13438,G311,M193,40,T271,T270,P365,T271,P366,P364,Drop,N,N/A,8,Winner,P367
R13432,G311,M193,34,T270,T270,P364,T271,P366,N/A,Drive,N,N/A,6,Error,P367
R13400,G311,M193,2,T270,T270,P364,T271,P367,P365,Drive,N,N/A,8,Error,P367
R13413,G311,M193,15,T270,T271,P366,T270,P364,P367,Drive,N,N/A,3,Error,P366
R16687,G389,M253,5,T335,T336,P447,T335,P449,N/A,Drive,N,N/A,3,Unforced Error,P447
R16702,G389,M253,20,T335,T336,P447,T335,P446,N/A,Drop,N,N/A,5,Error,P448
R16723,G389,M253,41,T335,T336,P448,T335,P449,P447,Drop,N,N/A,9,Error,P447
R16724,G389,M253,42,T335,T336,P447,T335,P446,P447,Drop,N,N/A,5,Error,P447
R16714,G389,M253,32,T335,T336,P447,T335,P449,P448,Drive,N,N/A,5,Error,P448
R16706,G389,M253,24,T335,T336,P447,T335,P449,N/A,Drop,N,N/A,5,Error,P447
R16693,G389,M253,11,T335,T336,P448,T335,P449,N/A,Drop,N,N/A,4,Winner,P449
R16694,G389,M253,12,T335,T336,P447,T335,P446,N/A,Drop,N,N/A,21,Error,P448
R16707,G389,M253,25,T335,T336,P448,T335,P446,N/A,N/A,N,N/A,1,Error,P448
R16715,G389,M253,33,T336,T336,P448,T335,P446,P447,Drop,N,N/A,6,Error,P446
R16716,G389,M253,34,T335,T336,P448,T335,P449,P447,Drop,N,N/A,11,Error,P448
R16721,G389,M253,39,T336,T336,P448,T335,P449,P447,Drop,N,N/A,4,Error,P446
R16722,G389,M253,40,T336,T336,P448,T335,P446,P447,Drive,N,N/A,3,Winner,P447
R16700,G389,M253,18,T335,T336,P448,T335,P446,N/A,Drop,N,N/A,7,Error,P448
R16701,G389,M253,19,T336,T336,P447,T335,P449,N/A,"",N,N/A,2,Error,P449
R16727,G389,M253,45,T335,T335,P446,T336,P448,P449,Drop,N,N/A,4,Error,P447
R16688,G389,M253,6,T335,T335,P446,T336,P448,N/A,Drop,N,N/A,10,Error,P447
R16689,G389,M253,7,T335,T335,P446,T336,P447,N/A,Drive,N,N/A,4,Error,P447
R16690,G389,M253,8,T336,T335,P446,T336,P448,N/A,Drop,N,N/A,3,Unforced Error,P446
R16717,G389,M253,35,T336,T335,P449,T336,P448,P446,Drop,N,N/A,4,Winner,P447
R16692,G389,M253,10,T336,T335,P449,T336,P448,N/A,N/A,N,N/A,1,Unforced Error,P449
R16695,G389,M253,13,T335,T335,P449,T336,P448,N/A,Drop,N,N/A,8,Error,P448
R16696,G389,M253,14,T336,T335,P449,T336,P447,N/A,Drive,N,N/A,3,Error,P449
R1066,G23,M14,3,T20,T21,P1,T20,P2,P1,Drop,N,N/A,11,Other,N/A
R34798,G813,M613,43,T643,T643,P757,T644,P304,N/A,Drop,N,N/A,9,Winner,P756
R34799,G813,M613,44,T644,T643,P757,T644,P758,P757,Drive,N,N/A,3,Error,P757
R34800,G813,M613,45,T643,T643,P756,T644,P304,P756,Drop,N,N/A,5,Winner,P756
R34801,G813,M613,46,T643,T643,P756,T644,P758,P756,Drive,N,N/A,11,Winner,P757
R915,G20,M12,9,T17,T17,P6,T18,P23,P6,Drive,N,N/A,14,Other,N/A
R34803,G813,M613,48,T643,T643,P756,T644,P304,P757,Drop,N,N/A,11,Winner,P757
R34804,G813,M613,49,T644,T643,P756,T644,P758,P756,Drive,N,N/A,3,Error,P756
R34806,G813,M613,51,T644,T644,P758,T643,P757,P758,Drive,N,N/A,6,Error,P757
R34807,G813,M613,52,T643,T644,P758,T643,P756,P304,Drive,N,N/A,7,Error,P304
R34808,G813,M613,53,T643,T644,P304,T643,P757,P304,Drive,N,N/A,8,Winner,P757
R34809,G813,M613,54,T643,T643,P756,T644,P758,P756,Drop,N,N/A,4,Unforced Error,P758
R42402,G990,M776,2,T783,T159,P194,T783,P865,P194,Drive,N,N/A,3,Error,P194
R42403,G990,M776,3,T159,T783,P524,T159,P197,P865,Drop,N,N/A,7,Error,P524
R42404,G990,M776,4,T783,T783,P865,T159,P194,P524,Drive,N,N/A,4,Error,P194
R37541,G875,M667,57,T685,T685,P346,T684,P18,P346,Drop,N,N/A,6,Error,P274
R38566,G901,M693,7,T144,T715,P462,T144,P197,P462,Drop,N,N/A,7,Error,P462
R38568,G901,M693,9,T144,T144,P197,T715,P462,P197,Drop,N,N/A,6,Error,P462
R38569,G901,M693,10,T715,T144,P197,T715,P829,P197,Drive,N,N/A,14,Winner,P829
R38600,G901,M693,41,T715,T144,P196,T715,P829,P197,Drive,N,N/A,8,Winner,P462
R38605,G901,M693,46,T715,T144,P196,T715,P462,P197,Drive,N,N/A,6,Winner,P829
R38560,G901,M693,1,T715,T144,P196,T715,P829,P197,Drop,N,N/A,8,Winner,P829
R38587,G901,M693,28,T144,T144,P196,T715,P462,P196,Drop,N,N/A,19,Winner,P197
R38567,G901,M693,8,T715,T144,P196,T715,P829,P197,Drop,N,N/A,6,Winner,P462
R12051,G278,M173,7,T217,T195,P25,T217,P260,N/A,"",N,N/A,,Other,N/A
R12082,G278,M173,38,T217,T195,P278,T217,P17,N/A,"",N,N/A,,Other,N/A
R38570,G901,M693,11,T144,T715,P829,T144,P197,N/A,N/A,N,N/A,1,Error,P829
R38571,G901,M693,12,T144,T715,P462,T144,P196,P462,Drop,N,N/A,16,Winner,P197
R38572,G901,M693,13,T715,T144,P197,T715,P829,P197,Drop,N,N/A,5,Error,P197
R38573,G901,M693,14,T715,T144,P196,T715,P462,P197,Drive,N,N/A,5,Error,P197
R38574,G901,M693,15,T144,T715,P829,T144,P197,P462,Drive,N,N/A,5,Error,P829
R38575,G901,M693,16,T144,T715,P462,T144,P196,P829,Drop,N,N/A,7,Error,P462
R38576,G901,M693,17,T715,T144,P197,T715,P829,P197,Drive,N,N/A,4,Winner,P462
R38577,G901,M693,18,T715,T144,P196,T715,P462,N/A,N/A,N,N/A,1,Error,P196
R38578,G901,M693,19,T715,T715,P829,T144,P197,P462,Drop,N,N/A,10,Error,P197
R38579,G901,M693,20,T144,T715,P829,T144,P196,N/A,N/A,N,N/A,1,Error,P829
R38580,G901,M693,21,T144,T715,P462,T144,P197,P829,Drive,N,N/A,3,Error,P829
R38581,G901,M693,22,T715,T144,P197,T715,P462,P197,Drop,N,N/A,3,Error,P197
R38582,G901,M693,23,T715,T144,P196,T715,P829,P196,Drive,N,N/A,16,Winner,P462
R38583,G901,M693,24,T144,T715,P462,T144,P197,P829,Drop,N,N/A,5,Error,P829
R38584,G901,M693,25,T144,T715,P829,T144,P196,P829,Drive,N,N/A,5,Error,P829
R42405,G990,M776,5,T159,T783,P865,T159,P197,P524,Drop,N,N/A,5,Error,P524
R13466,G312,M193,24,T271,T271,P366,T270,P365,P367,Drop,N,N/A,8,Error,P365
R13447,G312,M193,5,T271,T271,P367,T270,P365,P366,Drop,N,N/A,4,Error,P365
R13448,G312,M193,6,T271,T271,P367,T270,P364,N/A,"",N,N/A,2,Error,P364
R13449,G312,M193,7,T271,T271,P367,T270,P365,P367,Drop,N,N/A,8,Error,P365
R13450,G312,M193,8,T271,T271,P367,T270,P364,P366,Drive,N,N/A,4,Error,P365
R13451,G312,M193,9,T270,T271,P367,T270,P365,P367,Drop,N,N/A,3,Error,P366
R13454,G312,M193,12,T270,T271,P366,T270,P364,P367,Drive,N,N/A,7,Error,P367
R13455,G312,M193,13,T271,T271,P367,T270,P365,P367,Drop,N,N/A,8,Error,P365
R13456,G312,M193,14,T270,T271,P367,T270,P364,P367,Drop,N,N/A,4,Winner,P365
R13460,G312,M193,18,T270,T271,P367,T270,P365,P367,Drop,N,N/A,8,Winner,P364
R13461,G312,M193,19,T270,T271,P366,T270,P364,N/A,Drop,N,N/A,6,Winner,P364
R13465,G312,M193,23,T270,T271,P367,T270,P364,P366,Drop,N,N/A,6,Winner,P365
R13443,G312,M193,1,T270,T271,P366,T270,P364,P367,Drop,N,N/A,4,Winner,P364
R13467,G312,M193,25,T270,T271,P366,T270,P364,P366,Drive,N,N/A,3,Error,P367
R13475,G312,M193,33,T270,T271,P366,T270,P364,P366,Drop,N,N/A,3,Error,P366
R13476,G312,M193,34,T270,T271,P367,T270,P365,P367,Drop,N,N/A,3,Error,P366
R13481,G312,M193,39,T271,T271,P366,T270,P364,P367,Drop,N,N/A,7,Winner,P366
R13482,G312,M193,40,T271,T271,P366,T270,P365,N/A,"",N,N/A,2,Error,P365
R13483,G312,M193,41,T271,T271,P366,T270,P364,P366,Drop,N,N/A,10,Error,P365
R13484,G312,M193,42,T270,T271,P366,T270,P365,P367,Drive,N,N/A,3,Error,P366
R13485,G312,M193,43,T270,T271,P367,T270,P364,P366,Drop,N,N/A,9,Other,N/A
R13445,G312,M193,3,T271,T270,P365,T271,P367,P365,Drop,N,N/A,14,Winner,P366
R13468,G312,M193,26,T270,T270,P364,T271,P366,P364,Drive,N,N/A,7,Winner,P365
R13457,G312,M193,15,T271,T270,P364,T271,P367,P365,Drop,N,N/A,6,Winner,P366
R13452,G312,M193,10,T271,T270,P364,T271,P366,P365,Drop,N,N/A,5,Error,P364
R13469,G312,M193,27,T270,T270,P364,T271,P367,P364,Drop,N,N/A,6,Error,P367
R13470,G312,M193,28,T270,T270,P364,T271,P366,P364,Drive,N,N/A,4,Error,P366
R13472,G312,M193,30,T271,T270,P364,T271,P367,P364,Drive,N,N/A,10,Winner,P367
R13473,G312,M193,31,T270,T270,P365,T271,P366,P364,Drop,N,N/A,5,Winner,P365
R13474,G312,M193,32,T271,T270,P365,T271,P367,P364,Drop,N,N/A,11,Error,P364
R13458,G312,M193,16,T270,T270,P365,T271,P366,P365,Drive,N,N/A,4,Error,P366
R13459,G312,M193,17,T271,T270,P365,T271,P367,P365,Drop,N,N/A,3,Error,P365
R13477,G312,M193,35,T270,T270,P364,T271,P366,P365,Drop,N,N/A,8,Other,N/A
R13478,G312,M193,36,T270,T270,P364,T271,P367,P365,Drop,N,N/A,8,Error,P367
R13446,G312,M193,4,T270,T271,P366,T270,P364,P366,Drop,N,N/A,3,Error,P367
R13471,G312,M193,29,N/A,T270,N/A,T271,N/A,N/A,"",Y,T271,,Timeout/Unknown,N/A
R13479,G312,M193,37,T271,T270,P364,T271,P366,P365,Drop,N,N/A,13,Error,P365
R13480,G312,M193,38,T271,T270,P365,T271,P367,P365,Drop,N,N/A,5,Error,P364
R13453,G312,M193,11,T271,T270,P365,T271,P367,P365,Drive,N,N/A,18,Winner,P367
R13444,G312,M193,2,T271,T270,P364,T271,P366,P365,Drop,N,N/A,4,Winner,P366
R13462,G312,M193,20,T271,T270,P365,T271,P367,P364,Drop,N,N/A,5,Error,P364
R13463,G312,M193,21,T270,T270,P364,T271,P366,P364,Drive,N,N/A,5,Winner,P365
R13464,G312,M193,22,T271,T270,P364,T271,P367,P365,Drop,N,N/A,6,Winner,P366
R13486,G312,M193,44,T270,T270,P364,T271,P367,P364,Drive,N,N/A,6,Other,N/A
R13487,G312,M193,45,T271,T270,P364,T271,P366,P364,Drive,N,N/A,5,Error,P364
R13488,G312,M193,46,T270,T270,P365,T271,P367,P364,Drop,N,N/A,7,Winner,P364
R13489,G312,M193,47,T270,T270,P365,T271,P366,P364,Drive,N,N/A,6,Error,P367
R16697,G389,M253,15,T335,T335,P446,T336,P448,N/A,Drop,N,N/A,13,Winner,P449
R16691,G389,M253,9,T335,T335,P449,T336,P447,N/A,"",N,N/A,2,Error,P447
R16698,G389,M253,16,T335,T335,P446,T336,P447,N/A,Drive,N,N/A,5,Winner,P449
R16699,G389,M253,17,T336,T335,P446,T336,P448,N/A,Drop,N,N/A,9,Error,P449
R16703,G389,M253,21,T335,T335,P446,T336,P447,N/A,Drop,N,N/A,7,Winner,P449
R16704,G389,M253,22,T336,T335,P446,T336,P448,N/A,Drop,N,N/A,8,Winner,P448
R15842,G371,M235,2,T322,T159,P194,T322,P432,P197,Drop,N,N/A,4,Winner,P432
R15843,G371,M235,3,T159,T159,P197,T322,P433,P197,Drop,N,N/A,4,Error,P432
R15844,G371,M235,4,T322,T159,P197,T322,P432,P194,Drop,N,N/A,6,Winner,P432
R15847,G371,M235,7,T159,T159,P197,T322,P432,N/A,Drive,N,N/A,2,Error,P432
R15848,G371,M235,8,T159,T159,P197,T322,P433,P194,Drop,N,N/A,6,Error,P432
R15849,G371,M235,9,T159,T159,P197,T322,P432,N/A,Drive,N,N/A,2,Error,P432
R15850,G371,M235,10,T322,T159,P197,T322,P433,P197,Drop,N,N/A,4,Winner,P432
R15851,G371,M235,11,T322,T159,P194,T322,P432,P197,Drive,N,N/A,5,Error,P197
R15855,G371,M235,15,T322,T159,P194,T322,P433,P194,Drop,N,N/A,5,Error,P197
R15856,G371,M235,16,T322,T159,P197,T322,P432,P197,Drive,N,N/A,3,Error,P197
R15859,G371,M235,19,T322,T159,P194,T322,P433,P197,Drive,N,N/A,3,Error,P197
R15860,G371,M235,20,T322,T159,P197,T322,P432,P197,Drop,N,N/A,5,Error,P197
R15861,G371,M235,21,T159,T322,P433,T159,P194,P432,Drive,N,N/A,6,Winner,P194
R15862,G371,M235,22,T322,T322,P432,T159,P197,N/A,Drive,N,N/A,2,Error,P197
R15863,G371,M235,23,T159,T322,P432,T159,P194,P433,Drop,N,N/A,8,Winner,P194
R15864,G371,M235,24,T322,T159,P194,T322,P432,P197,Drop,N,N/A,9,Error,P194
R15865,G371,M235,25,T322,T159,P197,T322,P433,P197,Drop,N,N/A,4,Winner,P432
R15866,G371,M235,26,T159,T322,P432,T159,P194,N/A,Drive,N,N/A,2,Winner,P194
R15867,G371,M235,27,T159,T322,P433,T159,P197,P432,Drop,N,N/A,7,Error,P433
R15868,G371,M235,28,T322,T159,P194,T322,P432,P197,Drive,N,N/A,4,Winner,P433
R15869,G371,M235,29,T159,T159,P197,T322,P433,P197,Drop,N,N/A,4,Error,P432
R15870,G371,M235,30,T322,T159,P197,T322,P432,N/A,N/A,N,N/A,1,Error,P197
R15871,G371,M235,31,T159,T322,P432,T159,P197,P432,Drop,N,N/A,3,Error,P432
R15873,G371,M235,33,T322,T322,P433,T159,P197,P432,Drop,N,N/A,5,Winner,P433
R15874,G371,M235,34,T159,T322,P433,T159,P194,P433,Drive,N,N/A,6,Winner,P194
R15875,G371,M235,35,T322,T159,P197,T322,P432,P197,Drop,N,N/A,3,Error,P197
R15876,G371,M235,36,T159,T159,P194,T322,P433,N/A,Drive,N,N/A,2,Error,P433
R15877,G371,M235,37,T322,T159,P194,T322,P432,P194,Drop,N,N/A,14,Winner,P432
R15878,G371,M235,38,T159,T322,P432,T159,P194,P433,Drop,N,N/A,3,Error,P433
R15879,G371,M235,39,T159,T322,P433,T159,P197,N/A,N/A,N,N/A,1,Error,P433
R16705,G389,M253,23,T336,T335,P449,T336,P447,N/A,Drop,N,N/A,5,Error,P446
R16708,G389,M253,26,T335,T335,P449,T336,P447,N/A,Drop,N,N/A,8,Error,P447
R16709,G389,M253,27,T335,T335,P449,T336,P448,P449,Drive,N,N/A,6,Error,P447
R16710,G389,M253,28,T336,T335,P449,T336,P447,P449,Drive,N,N/A,12,Winner,P447
R16711,G389,M253,29,T335,T335,P446,T336,P448,P449,Drop,N,N/A,7,Winner,P446
R16712,G389,M253,30,T335,T335,P446,T336,P447,P449,Drive,N,N/A,6,Error,P448
R16713,G389,M253,31,T336,T335,P446,T336,P448,P446,Drop,N,N/A,3,Error,P449
R16683,G389,M253,1,T336,T335,P446,T336,P448,N/A,Drive,N,N/A,3,Unforced Error,P449
R16718,G389,M253,36,T335,T335,P446,T336,P447,P449,Drop,N,N/A,11,Winner,P449
R16719,G389,M253,37,T335,T335,P446,T336,P448,P449,Drop,N,N/A,15,Winner,P446
R16720,G389,M253,38,T336,T335,P446,T336,P447,P449,Drop,N,N/A,7,Error,P449
R16725,G389,M253,43,T335,T335,P449,T336,P448,P446,Lob,N,N/A,18,Error,P447
R16726,G389,M253,44,T336,T335,P449,T336,P447,P449,Drop,N,N/A,5,Error,P446
R16997,G394,M256,30,T342,T342,P457,T341,P456,N/A,Drop,N,N/A,4,Unforced Error,P456
R16998,G394,M256,31,T341,T342,P457,T341,P455,N/A,Drive,N,N/A,4,Winner,P456
R17003,G394,M256,36,T341,T342,P220,T341,P455,N/A,Drive,N,N/A,5,Unforced Error,P457
R17004,G394,M256,37,T341,T342,P457,T341,P456,N/A,Drop,N,N/A,7,Error,P457
R17007,G394,M256,40,T341,T342,P220,T341,P455,N/A,Drop,N,N/A,4,Winner,P455
R17008,G394,M256,41,T342,T342,P457,T341,P456,N/A,Drop,N,N/A,4,Unforced Error,P455
R17009,G394,M256,42,T341,T342,P457,T341,P455,N/A,Drop,N,N/A,5,Unforced Error,P220
R17013,G394,M256,46,T342,T342,P457,T341,P456,N/A,Drop,N,N/A,11,Winner,P457
R17014,G394,M256,47,T341,T342,P457,T341,P455,N/A,Drive,N,N/A,9,Unforced Error,P457
R17015,G394,M256,48,T341,T342,P220,T341,P456,N/A,Drop,N,N/A,4,Winner,P455
R17019,G394,M256,52,T342,T342,P457,T341,P455,N/A,Drop,N,N/A,4,Unforced Error,P455
R16999,G394,M256,32,T342,T341,P456,T342,P220,N/A,Drive,N,N/A,6,Winner,P457
R17001,G394,M256,34,T342,T341,P455,T342,P220,N/A,Drive,N,N/A,5,Unforced Error,P456
R12087,G279,M174,2,T238,T238,P320,T237,P319,P75,Drop,N,N/A,12,Other,N/A
R12105,G279,M174,20,T238,T238,P75,T237,P50,P320,Drop,N,N/A,6,Other,N/A
R12109,G279,M174,24,T237,T238,P75,T237,P50,P75,Drive,N,N/A,7,Other,N/A
R12095,G279,M174,10,T238,T237,P319,T238,P320,P319,Drive,N,N/A,33,Other,N/A
R12103,G279,M174,18,T238,T237,P50,T238,P320,P50,Drive,N,N/A,11,Other,N/A
